Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,04,783"
Bangalore,Rs.12.29 Lakh*
Mumbai,Rs.11.85 Lakh*
Pune,Rs.11.81 Lakh*
Hyderabad,Rs.12.35 Lakh*
Chennai,Rs.12.39 Lakh*
Ahmedabad,Rs.11.31 Lakh*
Lucknow,Rs.11.57 Lakh*
Jaipur,Rs.11.50 Lakh*
Patna,Rs.11.73 Lakh*
Chandigarh,Rs.11.57 Lakh*
