Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,45,414"
Bangalore,Rs.23.80 Lakh*
Mumbai,Rs.23.33 Lakh*
Pune,Rs.23.52 Lakh*
Hyderabad,Rs.24.12 Lakh*
Chennai,Rs.23.99 Lakh*
Ahmedabad,Rs.21.66 Lakh*
Lucknow,Rs.22.42 Lakh*
Jaipur,Rs.23.39 Lakh*
Patna,Rs.23 Lakh*
Chandigarh,Rs.21.43 Lakh*
