Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,49,000"
Bangalore,Rs.24.12 Lakh*
Mumbai,Rs.22.80 Lakh*
Pune,Rs.22.87 Lakh*
Hyderabad,Rs.23.84 Lakh*
Chennai,Rs.24.04 Lakh*
Ahmedabad,Rs.21.70 Lakh*
Lucknow,Rs.22.46 Lakh*
Jaipur,Rs.22.73 Lakh*
Patna,Rs.23.04 Lakh*
Chandigarh,Rs.22.85 Lakh*
