Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,72,300"
Bangalore,Rs.20.67 Lakh*
Mumbai,Rs.20.17 Lakh*
Pune,Rs.20.23 Lakh*
Hyderabad,Rs.20.67 Lakh*
Chennai,Rs.20.84 Lakh*
Ahmedabad,Rs.19.06 Lakh*
Lucknow,Rs.19.48 Lakh*
Jaipur,Rs.20.78 Lakh*
Patna,Rs.19.98 Lakh*
Chandigarh,Rs.19.82 Lakh*
