Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,45,000"
Bangalore,Rs.10.07 Lakh*
Mumbai,Rs.9.82 Lakh*
Pune,Rs.9.82 Lakh*
Hyderabad,Rs.10.07 Lakh*
Chennai,Rs.9.99 Lakh*
Ahmedabad,Rs.9.40 Lakh*
Lucknow,Rs.9.56 Lakh*
Jaipur,Rs.9.76 Lakh*
Patna,Rs.9.81 Lakh*
Chandigarh,Rs.9.41 Lakh*
