Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,29,000"
Bangalore,Rs.20.19 Lakh*
Mumbai,Rs.19.08 Lakh*
Pune,Rs.19.13 Lakh*
Hyderabad,Rs.19.95 Lakh*
Chennai,Rs.20.11 Lakh*
Ahmedabad,Rs.18.16 Lakh*
Lucknow,Rs.18.79 Lakh*
Jaipur,Rs.19.02 Lakh*
Patna,Rs.19.28 Lakh*
Chandigarh,Rs.19.12 Lakh*
