Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,53,497"
Bangalore,Rs.22.68 Lakh*
Mumbai,Rs.22.23 Lakh*
Pune,Rs.22.42 Lakh*
Hyderabad,Rs.22.99 Lakh*
Chennai,Rs.22.87 Lakh*
Ahmedabad,Rs.20.64 Lakh*
Lucknow,Rs.21.36 Lakh*
Jaipur,Rs.22.30 Lakh*
Patna,Rs.21.92 Lakh*
Chandigarh,Rs.20.59 Lakh*
