Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,51,401"
Bangalore,Rs.22.85 Lakh*
Mumbai,Rs.21.93 Lakh*
Pune,Rs.21.98 Lakh*
Hyderabad,Rs.22.85 Lakh*
Chennai,Rs.23.04 Lakh*
Ahmedabad,Rs.21.07 Lakh*
Lucknow,Rs.21.54 Lakh*
Jaipur,Rs.21.90 Lakh*
Patna,Rs.22.09 Lakh*
Chandigarh,Rs.21.91 Lakh*
