Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,59,900"
Bangalore,Rs.13.02 Lakh*
Mumbai,Rs.12.49 Lakh*
Pune,Rs.12.40 Lakh*
Hyderabad,Rs.13.03 Lakh*
Chennai,Rs.13.13 Lakh*
Ahmedabad,Rs.11.77 Lakh*
Lucknow,Rs.12.27 Lakh*
Jaipur,Rs.12.33 Lakh*
Patna,Rs.12.38 Lakh*
Chandigarh,Rs.11.92 Lakh*
