Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,07,000"
Bangalore,Rs.10.80 Lakh*
Mumbai,Rs.10.53 Lakh*
Pune,Rs.10.53 Lakh*
Hyderabad,Rs.10.80 Lakh*
Chennai,Rs.10.71 Lakh*
Ahmedabad,Rs.10.08 Lakh*
Lucknow,Rs.10.25 Lakh*
Jaipur,Rs.10.47 Lakh*
Patna,Rs.10.52 Lakh*
Chandigarh,Rs.10.11 Lakh*
