Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,54,500"
Bangalore,Rs.10.18 Lakh*
Mumbai,Rs.9.91 Lakh*
Pune,Rs.9.84 Lakh*
Hyderabad,Rs.10.16 Lakh*
Chennai,Rs.10.08 Lakh*
Ahmedabad,Rs.9.57 Lakh*
Lucknow,Rs.9.66 Lakh*
Jaipur,Rs.9.87 Lakh*
Patna,Rs.9.92 Lakh*
Chandigarh,Rs.9.68 Lakh*
