Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,79,110"
Bangalore,Rs.24.21 Lakh*
Mumbai,Rs.23.73 Lakh*
Pune,Rs.24.14 Lakh*
Hyderabad,Rs.24.54 Lakh*
Chennai,Rs.24.41 Lakh*
Ahmedabad,Rs.22.03 Lakh*
Lucknow,Rs.22.80 Lakh*
Jaipur,Rs.23.79 Lakh*
Patna,Rs.23.40 Lakh*
Chandigarh,Rs.21.98 Lakh*
