Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,70,044"
Bangalore,Rs.20.45 Lakh*
Mumbai,Rs.19.52 Lakh*
Pune,Rs.19.46 Lakh*
Hyderabad,Rs.20.57 Lakh*
Chennai,Rs.20.35 Lakh*
Ahmedabad,Rs.18.44 Lakh*
Lucknow,Rs.19.26 Lakh*
Jaipur,Rs.19.50 Lakh*
Patna,Rs.19.76 Lakh*
Chandigarh,Rs.18.67 Lakh*
