Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.4,61,900"
Bangalore,Rs.5.46 Lakh*
Mumbai,Rs.5.35 Lakh*
Pune,Rs.5.42 Lakh*
Hyderabad,Rs.5.63 Lakh*
Chennai,Rs.5.41 Lakh*
Ahmedabad,Rs.5.25 Lakh*
Lucknow,Rs.5.22 Lakh*
Jaipur,Rs.5.35 Lakh*
Patna,Rs.5.32 Lakh*
Chandigarh,Rs.5.28 Lakh*
