Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.20,11,699"
Bangalore,Rs.25.01 Lakh*
Mumbai,Rs.24 Lakh*
Pune,Rs.24.06 Lakh*
Hyderabad,Rs.25.01 Lakh*
Chennai,Rs.25.41 Lakh*
Ahmedabad,Rs.22.83 Lakh*
Lucknow,Rs.23.38 Lakh*
Jaipur,Rs.23.66 Lakh*
Patna,Rs.23.98 Lakh*
Chandigarh,Rs.23.78 Lakh*
