Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,81,900"
Bangalore,Rs.13.22 Lakh*
Mumbai,Rs.12.68 Lakh*
Pune,Rs.12.68 Lakh*
Hyderabad,Rs.13.22 Lakh*
Chennai,Rs.13.33 Lakh*
Ahmedabad,Rs.12.03 Lakh*
Lucknow,Rs.12.46 Lakh*
Jaipur,Rs.12.50 Lakh*
Patna,Rs.12.56 Lakh*
Chandigarh,Rs.12.46 Lakh*
