Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,28,600"
Bangalore,Rs.23.16 Lakh*
Mumbai,Rs.21.46 Lakh*
Pune,Rs.21.46 Lakh*
Hyderabad,Rs.23.16 Lakh*
Chennai,Rs.22.56 Lakh*
Ahmedabad,Rs.20.37 Lakh*
Lucknow,Rs.21.08 Lakh*
Jaipur,Rs.21.40 Lakh*
Patna,Rs.21.63 Lakh*
Chandigarh,Rs.21.44 Lakh*
