Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,34,000"
Bangalore,Rs.19.07 Lakh*
Mumbai,Rs.17.92 Lakh*
Pune,Rs.17.92 Lakh*
Hyderabad,Rs.18.79 Lakh*
Chennai,Rs.18.95 Lakh*
Ahmedabad,Rs.17.11 Lakh*
Lucknow,Rs.17.70 Lakh*
Jaipur,Rs.17.92 Lakh*
Patna,Rs.18.16 Lakh*
Chandigarh,Rs.18.01 Lakh*
