Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,86,077"
Bangalore,Rs.20.64 Lakh*
Mumbai,Rs.19.90 Lakh*
Pune,Rs.18.88 Lakh*
Hyderabad,Rs.20.93 Lakh*
Chennai,Rs.20.81 Lakh*
Ahmedabad,Rs.18.79 Lakh*
Lucknow,Rs.19.45 Lakh*
Jaipur,Rs.19.92 Lakh*
Patna,Rs.19.95 Lakh*
Chandigarh,Rs.18.75 Lakh*
