Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,82,270"
Bangalore,Rs.9.33 Lakh*
Mumbai,Rs.9.10 Lakh*
Pune,Rs.9.10 Lakh*
Hyderabad,Rs.9.33 Lakh*
Chennai,Rs.9.26 Lakh*
Ahmedabad,Rs.8.71 Lakh*
Lucknow,Rs.8.86 Lakh*
Jaipur,Rs.9.05 Lakh*
Patna,Rs.9.01 Lakh*
Chandigarh,Rs.9.01 Lakh*
