Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.3,79,900"
Bangalore,Rs.4.50 Lakh*
Mumbai,Rs.4.55 Lakh*
Pune,Rs.4.59 Lakh*
Hyderabad,Rs.4.66 Lakh*
Chennai,Rs.4.47 Lakh*
Ahmedabad,Rs.4.32 Lakh*
Lucknow,Rs.4.31 Lakh*
Jaipur,Rs.4.39 Lakh*
Patna,Rs.4.39 Lakh*
Chandigarh,Rs.4.37 Lakh*
