Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,48,800"
Bangalore,Rs.15.32 Lakh*
Mumbai,Rs.14.65 Lakh*
Pune,Rs.14.58 Lakh*
Hyderabad,Rs.15.36 Lakh*
Chennai,Rs.15.32 Lakh*
Ahmedabad,Rs.13.82 Lakh*
Lucknow,Rs.14.44 Lakh*
Jaipur,Rs.14.62 Lakh*
Patna,Rs.14.56 Lakh*
Chandigarh,Rs.14.01 Lakh*
