Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,97,000"
Bangalore,Rs.12.11 Lakh*
Mumbai,Rs.11.82 Lakh*
Pune,Rs.11.76 Lakh*
Hyderabad,Rs.11.86 Lakh*
Chennai,Rs.11.76 Lakh*
Ahmedabad,Rs.11.06 Lakh*
Lucknow,Rs.11.25 Lakh*
Jaipur,Rs.11.83 Lakh*
Patna,Rs.11.55 Lakh*
Chandigarh,Rs.11.45 Lakh*
