Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,38,000"
Bangalore,Rs.16.65 Lakh*
Mumbai,Rs.15.76 Lakh*
Pune,Rs.15.76 Lakh*
Hyderabad,Rs.16.41 Lakh*
Chennai,Rs.16.54 Lakh*
Ahmedabad,Rs.14.94 Lakh*
Lucknow,Rs.15.46 Lakh*
Jaipur,Rs.15.65 Lakh*
Patna,Rs.15.59 Lakh*
Chandigarh,Rs.15.46 Lakh*
