Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,98,600"
Bangalore,Rs.23.43 Lakh*
Mumbai,Rs.22.86 Lakh*
Pune,Rs.22.92 Lakh*
Hyderabad,Rs.23.43 Lakh*
Chennai,Rs.23.62 Lakh*
Ahmedabad,Rs.21.57 Lakh*
Lucknow,Rs.22.08 Lakh*
Jaipur,Rs.22.93 Lakh*
Patna,Rs.22.65 Lakh*
Chandigarh,Rs.22.46 Lakh*
