Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,90,500"
Bangalore,Rs.16.18 Lakh*
Mumbai,Rs.15.24 Lakh*
Pune,Rs.15.19 Lakh*
Hyderabad,Rs.15.83 Lakh*
Chennai,Rs.15.96 Lakh*
Ahmedabad,Rs.14.41 Lakh*
Lucknow,Rs.14.91 Lakh*
Jaipur,Rs.15.03 Lakh*
Patna,Rs.15.04 Lakh*
Chandigarh,Rs.14.91 Lakh*
