Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,25,190"
Bangalore,Rs.14.13 Lakh*
Mumbai,Rs.13.26 Lakh*
Pune,Rs.13.46 Lakh*
Hyderabad,Rs.13.92 Lakh*
Chennai,Rs.13.93 Lakh*
Ahmedabad,Rs.12.58 Lakh*
Lucknow,Rs.13.02 Lakh*
Jaipur,Rs.13.06 Lakh*
Patna,Rs.13.13 Lakh*
Chandigarh,Rs.13.02 Lakh*
