Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,30,900"
Bangalore,Rs.13.89 Lakh*
Mumbai,Rs.12.98 Lakh*
Pune,Rs.13.08 Lakh*
Hyderabad,Rs.13.90 Lakh*
Chennai,Rs.14 Lakh*
Ahmedabad,Rs.12.59 Lakh*
Lucknow,Rs.13.09 Lakh*
Jaipur,Rs.13.14 Lakh*
Patna,Rs.13.20 Lakh*
Chandigarh,Rs.12.71 Lakh*
