Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,63,000"
Bangalore,Rs.14.60 Lakh*
Mumbai,Rs.13.75 Lakh*
Pune,Rs.13.70 Lakh*
Hyderabad,Rs.14.28 Lakh*
Chennai,Rs.14.40 Lakh*
Ahmedabad,Rs.13 Lakh*
Lucknow,Rs.13.45 Lakh*
Jaipur,Rs.13.57 Lakh*
Patna,Rs.13.57 Lakh*
Chandigarh,Rs.13.45 Lakh*
