Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,16,900"
Bangalore,Rs.10.92 Lakh*
Mumbai,Rs.10.38 Lakh*
Pune,Rs.10.44 Lakh*
Hyderabad,Rs.10.84 Lakh*
Chennai,Rs.10.83 Lakh*
Ahmedabad,Rs.10.13 Lakh*
Lucknow,Rs.10.36 Lakh*
Jaipur,Rs.10.60 Lakh*
Patna,Rs.10.63 Lakh*
Chandigarh,Rs.10.25 Lakh*
