Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,19,000"
Bangalore,Rs.15.71 Lakh*
Mumbai,Rs.14.89 Lakh*
Pune,Rs.14.59 Lakh*
Hyderabad,Rs.14.96 Lakh*
Chennai,Rs.15.08 Lakh*
Ahmedabad,Rs.13.62 Lakh*
Lucknow,Rs.14.09 Lakh*
Jaipur,Rs.14.95 Lakh*
Patna,Rs.14.22 Lakh*
Chandigarh,Rs.14.09 Lakh*
