Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,72,000"
Bangalore,Rs.24.12 Lakh*
Mumbai,Rs.23.53 Lakh*
Pune,Rs.23.53 Lakh*
Hyderabad,Rs.24.12 Lakh*
Chennai,Rs.24.32 Lakh*
Ahmedabad,Rs.21.95 Lakh*
Lucknow,Rs.22.72 Lakh*
Jaipur,Rs.23.44 Lakh*
Patna,Rs.23.31 Lakh*
Chandigarh,Rs.21.92 Lakh*
