Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,86,000"
Bangalore,Rs.13.65 Lakh*
Mumbai,Rs.12.85 Lakh*
Pune,Rs.12.80 Lakh*
Hyderabad,Rs.13.34 Lakh*
Chennai,Rs.13.45 Lakh*
Ahmedabad,Rs.12.15 Lakh*
Lucknow,Rs.12.57 Lakh*
Jaipur,Rs.12.69 Lakh*
Patna,Rs.12.68 Lakh*
Chandigarh,Rs.12.57 Lakh*
