Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,79,000"
Bangalore,Rs.19.57 Lakh*
Mumbai,Rs.18.82 Lakh*
Pune,Rs.18.87 Lakh*
Hyderabad,Rs.19.34 Lakh*
Chennai,Rs.19.50 Lakh*
Ahmedabad,Rs.15.71 Lakh*
Lucknow,Rs.18.22 Lakh*
Jaipur,Rs.18.80 Lakh*
Patna,Rs.18.69 Lakh*
Chandigarh,Rs.18.54 Lakh*
