Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,25,871"
Bangalore,Rs.17.48 Lakh*
Mumbai,Rs.16.86 Lakh*
Pune,Rs.17.01 Lakh*
Hyderabad,Rs.17.73 Lakh*
Chennai,Rs.17.62 Lakh*
Ahmedabad,Rs.15.91 Lakh*
Lucknow,Rs.16.46 Lakh*
Jaipur,Rs.16.88 Lakh*
Patna,Rs.16.61 Lakh*
Chandigarh,Rs.16.46 Lakh*
