Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,79,179"
Bangalore,Rs.10.41 Lakh*
Mumbai,Rs.10.21 Lakh*
Pune,Rs.10.18 Lakh*
Hyderabad,Rs.10.38 Lakh*
Chennai,Rs.10.32 Lakh*
Ahmedabad,Rs.9.81 Lakh*
Lucknow,Rs.9.87 Lakh*
Jaipur,Rs.10 Lakh*
Patna,Rs.10.20 Lakh*
Chandigarh,Rs.10.05 Lakh*
