Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.12,08,700"
Bangalore,Rs.14.77 Lakh*
Mumbai,Rs.14.16 Lakh*
Pune,Rs.14.16 Lakh*
Hyderabad,Rs.14.77 Lakh*
Chennai,Rs.14.89 Lakh*
Ahmedabad,Rs.13.44 Lakh*
Lucknow,Rs.13.91 Lakh*
Jaipur,Rs.13.95 Lakh*
Patna,Rs.14.03 Lakh*
Chandigarh,Rs.13.91 Lakh*
