Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,97,600"
Bangalore,Rs.24.63 Lakh*
Mumbai,Rs.23.64 Lakh*
Pune,Rs.23.69 Lakh*
Hyderabad,Rs.24.63 Lakh*
Chennai,Rs.24.83 Lakh*
Ahmedabad,Rs.22.70 Lakh*
Lucknow,Rs.23.21 Lakh*
Jaipur,Rs.23.60 Lakh*
Patna,Rs.23.81 Lakh*
Chandigarh,Rs.23.61 Lakh*
