Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,99,000"
Bangalore,Rs.9.53 Lakh*
Mumbai,Rs.8.97 Lakh*
Pune,Rs.8.97 Lakh*
Hyderabad,Rs.9.53 Lakh*
Chennai,Rs.9.45 Lakh*
Ahmedabad,Rs.8.89 Lakh*
Lucknow,Rs.9.04 Lakh*
Jaipur,Rs.9.24 Lakh*
Patna,Rs.9.20 Lakh*
Chandigarh,Rs.8.84 Lakh*
