Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,77,058"
Bangalore,Rs.14.45 Lakh*
Mumbai,Rs.13.39 Lakh*
Pune,Rs.13.39 Lakh*
Hyderabad,Rs.14.45 Lakh*
Chennai,Rs.14.57 Lakh*
Ahmedabad,Rs.13.16 Lakh*
Lucknow,Rs.13.61 Lakh*
Jaipur,Rs.13.79 Lakh*
Patna,Rs.13.73 Lakh*
Chandigarh,Rs.13.61 Lakh*
