Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,66,300"
Bangalore,Rs.14.32 Lakh*
Mumbai,Rs.13.72 Lakh*
Pune,Rs.13.64 Lakh*
Hyderabad,Rs.14.32 Lakh*
Chennai,Rs.14.44 Lakh*
Ahmedabad,Rs.12.97 Lakh*
Lucknow,Rs.13.49 Lakh*
Jaipur,Rs.13.54 Lakh*
Patna,Rs.13.61 Lakh*
Chandigarh,Rs.13.10 Lakh*
