Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,83,500"
Bangalore,Rs.9.35 Lakh*
Mumbai,Rs.9.11 Lakh*
Pune,Rs.9.11 Lakh*
Hyderabad,Rs.9.35 Lakh*
Chennai,Rs.9.27 Lakh*
Ahmedabad,Rs.8.72 Lakh*
Lucknow,Rs.8.87 Lakh*
Jaipur,Rs.9.06 Lakh*
Patna,Rs.9.03 Lakh*
Chandigarh,Rs.8.73 Lakh*
