Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.20,44,700"
Bangalore,Rs.25.41 Lakh*
Mumbai,Rs.24.80 Lakh*
Pune,Rs.24.86 Lakh*
Hyderabad,Rs.25.41 Lakh*
Chennai,Rs.25.82 Lakh*
Ahmedabad,Rs.23.23 Lakh*
Lucknow,Rs.23.75 Lakh*
Jaipur,Rs.24.67 Lakh*
Patna,Rs.24.37 Lakh*
Chandigarh,Rs.24.16 Lakh*
