Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,60,100"
Bangalore,Rs.18.08 Lakh*
Mumbai,Rs.17.65 Lakh*
Pune,Rs.17.65 Lakh*
Hyderabad,Rs.18.08 Lakh*
Chennai,Rs.18.23 Lakh*
Ahmedabad,Rs.16.48 Lakh*
Lucknow,Rs.17.05 Lakh*
Jaipur,Rs.17.63 Lakh*
Patna,Rs.17.19 Lakh*
Chandigarh,Rs.17.05 Lakh*
