Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,07,016"
Bangalore,Rs.16.03 Lakh*
Mumbai,Rs.15.47 Lakh*
Pune,Rs.15.61 Lakh*
Hyderabad,Rs.16.26 Lakh*
Chennai,Rs.16.16 Lakh*
Ahmedabad,Rs.14.59 Lakh*
Lucknow,Rs.15.10 Lakh*
Jaipur,Rs.15.49 Lakh*
Patna,Rs.15.23 Lakh*
Chandigarh,Rs.14.58 Lakh*
