Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.15,05,000"
Bangalore,Rs.18.44 Lakh*
Mumbai,Rs.17.61 Lakh*
Pune,Rs.17.55 Lakh*
Hyderabad,Rs.18.54 Lakh*
Chennai,Rs.18.36 Lakh*
Ahmedabad,Rs.16.62 Lakh*
Lucknow,Rs.17.37 Lakh*
Jaipur,Rs.17.58 Lakh*
Patna,Rs.17.82 Lakh*
Chandigarh,Rs.16.84 Lakh*
