Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,78,890"
Bangalore,Rs.11.65 Lakh*
Mumbai,Rs.11.35 Lakh*
Pune,Rs.11.64 Lakh*
Hyderabad,Rs.11.64 Lakh*
Chennai,Rs.11.55 Lakh*
Ahmedabad,Rs.10.86 Lakh*
Lucknow,Rs.11.05 Lakh*
Jaipur,Rs.11.28 Lakh*
Patna,Rs.11.34 Lakh*
Chandigarh,Rs.11.25 Lakh*
