Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,94,000"
Bangalore,Rs.17.09 Lakh*
Mumbai,Rs.16.39 Lakh*
Pune,Rs.16.39 Lakh*
Hyderabad,Rs.17.09 Lakh*
Chennai,Rs.17.23 Lakh*
Ahmedabad,Rs.15.56 Lakh*
Lucknow,Rs.16.10 Lakh*
Jaipur,Rs.16.30 Lakh*
Patna,Rs.16.24 Lakh*
Chandigarh,Rs.15.61 Lakh*
