Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.19,64,628"
Bangalore,Rs.24.03 Lakh*
Mumbai,Rs.23.56 Lakh*
Pune,Rs.23.96 Lakh*
Hyderabad,Rs.24.36 Lakh*
Chennai,Rs.24.23 Lakh*
Ahmedabad,Rs.21.87 Lakh*
Lucknow,Rs.22.64 Lakh*
Jaipur,Rs.23.62 Lakh*
Patna,Rs.23.23 Lakh*
Chandigarh,Rs.21.82 Lakh*
