Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,74,900"
Bangalore,Rs.14.42 Lakh*
Mumbai,Rs.13.82 Lakh*
Pune,Rs.13.73 Lakh*
Hyderabad,Rs.14.42 Lakh*
Chennai,Rs.14.54 Lakh*
Ahmedabad,Rs.13.08 Lakh*
Lucknow,Rs.13.59 Lakh*
Jaipur,Rs.13.65 Lakh*
Patna,Rs.13.71 Lakh*
Chandigarh,Rs.13.19 Lakh*
