Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,31,500"
Bangalore,Rs.9.91 Lakh*
Mumbai,Rs.9.66 Lakh*
Pune,Rs.9.66 Lakh*
Hyderabad,Rs.9.91 Lakh*
Chennai,Rs.9.83 Lakh*
Ahmedabad,Rs.9.25 Lakh*
Lucknow,Rs.9.41 Lakh*
Jaipur,Rs.9.61 Lakh*
Patna,Rs.9.65 Lakh*
Chandigarh,Rs.9.29 Lakh*
