Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.11,80,000"
Bangalore,Rs.14.81 Lakh*
Mumbai,Rs.13.95 Lakh*
Pune,Rs.13.90 Lakh*
Hyderabad,Rs.14.49 Lakh*
Chennai,Rs.14.60 Lakh*
Ahmedabad,Rs.13.19 Lakh*
Lucknow,Rs.13.65 Lakh*
Jaipur,Rs.13.76 Lakh*
Patna,Rs.13.77 Lakh*
Chandigarh,Rs.13.65 Lakh*
