Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,84,900"
Bangalore,Rs.10.54 Lakh*
Mumbai,Rs.10.28 Lakh*
Pune,Rs.10.28 Lakh*
Hyderabad,Rs.10.54 Lakh*
Chennai,Rs.10.45 Lakh*
Ahmedabad,Rs.9.83 Lakh*
Lucknow,Rs.10 Lakh*
Jaipur,Rs.10.21 Lakh*
Patna,Rs.10.27 Lakh*
Chandigarh,Rs.10.18 Lakh*
