Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.8,59,900"
Bangalore,Rs.10.25 Lakh*
Mumbai,Rs.9.64 Lakh*
Pune,Rs.9.64 Lakh*
Hyderabad,Rs.10.25 Lakh*
Chennai,Rs.10.16 Lakh*
Ahmedabad,Rs.9.56 Lakh*
Lucknow,Rs.9.72 Lakh*
Jaipur,Rs.9.93 Lakh*
Patna,Rs.9.98 Lakh*
Chandigarh,Rs.9.89 Lakh*
