Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,99,000"
Bangalore,Rs.18.59 Lakh*
Mumbai,Rs.17.88 Lakh*
Pune,Rs.17.92 Lakh*
Hyderabad,Rs.18.37 Lakh*
Chennai,Rs.18.52 Lakh*
Ahmedabad,Rs.16.72 Lakh*
Lucknow,Rs.17.30 Lakh*
Jaipur,Rs.17.85 Lakh*
Patna,Rs.17.45 Lakh*
Chandigarh,Rs.17.30 Lakh*
