Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.10,85,000"
Bangalore,Rs.13.63 Lakh*
Mumbai,Rs.13.06 Lakh*
Pune,Rs.13 Lakh*
Hyderabad,Rs.13.33 Lakh*
Chennai,Rs.13.44 Lakh*
Ahmedabad,Rs.12.14 Lakh*
Lucknow,Rs.12.56 Lakh*
Jaipur,Rs.12.96 Lakh*
Patna,Rs.12.67 Lakh*
Chandigarh,Rs.12.56 Lakh*
