Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,24,190"
Bangalore,Rs.16.60 Lakh*
Mumbai,Rs.15.84 Lakh*
Pune,Rs.16.07 Lakh*
Hyderabad,Rs.16.35 Lakh*
Chennai,Rs.16.37 Lakh*
Ahmedabad,Rs.14.78 Lakh*
Lucknow,Rs.15.30 Lakh*
Jaipur,Rs.15.79 Lakh*
Patna,Rs.15.43 Lakh*
Chandigarh,Rs.15.30 Lakh*
