Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.7,51,160"
Bangalore,Rs.8.97 Lakh*
Mumbai,Rs.8.81 Lakh*
Pune,Rs.8.74 Lakh*
Hyderabad,Rs.9.05 Lakh*
Chennai,Rs.8.89 Lakh*
Ahmedabad,Rs.8.37 Lakh*
Lucknow,Rs.8.51 Lakh*
Jaipur,Rs.8.85 Lakh*
Patna,Rs.8.66 Lakh*
Chandigarh,Rs.8.51 Lakh*
