Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.9,09,000"
Bangalore,Rs.11.19 Lakh*
Mumbai,Rs.10.73 Lakh*
Pune,Rs.10.73 Lakh*
Hyderabad,Rs.10.82 Lakh*
Chennai,Rs.10.73 Lakh*
Ahmedabad,Rs.11.14 Lakh*
Lucknow,Rs.10.27 Lakh*
Jaipur,Rs.11.08 Lakh*
Patna,Rs.10.54 Lakh*
Chandigarh,Rs.10.45 Lakh*
