Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.16,72,000"
Bangalore,Rs.20.80 Lakh*
Mumbai,Rs.20.12 Lakh*
Pune,Rs.20.12 Lakh*
Hyderabad,Rs.20.47 Lakh*
Chennai,Rs.20.64 Lakh*
Ahmedabad,Rs.18.63 Lakh*
Lucknow,Rs.19.28 Lakh*
Jaipur,Rs.19.52 Lakh*
Patna,Rs.19.79 Lakh*
Chandigarh,Rs.19.62 Lakh*
