Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,84,400"
Bangalore,Rs.23.25 Lakh*
Mumbai,Rs.22.69 Lakh*
Pune,Rs.22.75 Lakh*
Hyderabad,Rs.23.25 Lakh*
Chennai,Rs.23.44 Lakh*
Ahmedabad,Rs.21.43 Lakh*
Lucknow,Rs.21.92 Lakh*
Jaipur,Rs.22.76 Lakh*
Patna,Rs.22.48 Lakh*
Chandigarh,Rs.22.29 Lakh*
