Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.18,41,525"
Bangalore,Rs.22.54 Lakh*
Mumbai,Rs.21.71 Lakh*
Pune,Rs.19.14 Lakh*
Hyderabad,Rs.22.84 Lakh*
Chennai,Rs.22.72 Lakh*
Ahmedabad,Rs.20.51 Lakh*
Lucknow,Rs.21.23 Lakh*
Jaipur,Rs.21.73 Lakh*
Patna,Rs.21.78 Lakh*
Chandigarh,Rs.20.46 Lakh*
