Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.14,05,290"
Bangalore,Rs.17.60 Lakh*
Mumbai,Rs.16.81 Lakh*
Pune,Rs.17.04 Lakh*
Hyderabad,Rs.17.34 Lakh*
Chennai,Rs.17.37 Lakh*
Ahmedabad,Rs.15.68 Lakh*
Lucknow,Rs.16.23 Lakh*
Jaipur,Rs.16.75 Lakh*
Patna,Rs.16.37 Lakh*
Chandigarh,Rs.16.23 Lakh*
