Ex-Showroom/ On-Road,Price
Ex-Showroom Price,"Rs.13,39,000"
Bangalore,Rs.16.62 Lakh*
Mumbai,Rs.15.71 Lakh*
Pune,Rs.15.75 Lakh*
Hyderabad,Rs.16.42 Lakh*
Chennai,Rs.16.55 Lakh*
Ahmedabad,Rs.14.95 Lakh*
Lucknow,Rs.15.47 Lakh*
Jaipur,Rs.15.66 Lakh*
Patna,Rs.15.60 Lakh*
Chandigarh,Rs.15.47 Lakh*
